108.ID	1.498
	(0.984)
109.ID	-0.775
	(0.984)
110.ID	-1.644*
	(0.984)
111.ID	-1.644*
	(0.984)
112.ID	0.990
	(0.984)
113.ID	-0.990
	(0.984)
114.ID	0.990
	(0.984)
115.ID	0.990
	(0.984)
116.ID	-0.775
	(0.984)
117.ID	0.990
	(0.984)
118.ID	0.990
	(0.984)
119.ID	1.498
	(0.984)
120.ID	0.234
	(0.984)
121.ID	0.990
	(0.984)
122.ID	1.244
	(1.015)
123.ID	1.498
	(0.984)
125.ID	0.990
	(0.984)
126.ID	0.990
	(0.984)
127.ID	-1.644*
	(0.984)
128.ID	-0.775
	(0.984)
129.ID	0.990
	(0.984)
130.ID	-0.990
	(0.984)
131.ID	-0.775
	(0.984)
132.ID	-1.644*
	(0.984)
133.ID	0.990
	(0.984)
134.ID	-0.0978
	(0.984)
135.ID	0.990
	(0.984)
136.ID	0.990
	(0.984)
137.ID	0.990
	(0.984)
138.ID	1.498
	(0.984)
139.ID	-0.990
	(0.984)
140.ID	-0.598
	(0.984)
142.ID	-0.990
	(0.984)
143.ID	-0.990
	(0.984)
144.ID	-0.990
	(0.984)
145.ID	-0.775
	(0.984)
146.ID	0.990
	(0.984)
147.ID	1.498
	(0.984)
148.ID	0.990
	(0.984)
149.ID	-1.644*
	(0.984)
150.ID	-0.990
	(0.984)
151.ID	-0.775
	(0.984)
152.ID	0.990
	(0.984)
153.ID	0.990
	(0.984)
154.ID	1.244
	(1.018)
155.ID	-0.990
	(0.984)
156.ID	-0.990
	(0.984)
157.ID	0.990
	(0.984)
158.ID	0.990
	(0.984)
159.ID	-0.775
	(0.984)
160.ID	0
	(1.392)
161.ID	1.276
	(0.984)
163.ID	-0.436
	(1.039)
164.ID	-0.990
	(0.984)
165.ID	-0.990
	(0.984)
166.ID	0.990
	(0.984)
167.ID	-0.990
	(0.984)
168.ID	0.990
	(0.984)
169.ID	0.990
	(0.984)
170.ID	-0.775
	(0.984)
171.ID	-0.775
	(0.984)
172.ID	-0.990
	(0.984)
173.ID	0.990
	(0.984)
174.ID	0.990
	(0.984)
175.ID	-0.775
	(0.984)
176.ID	-0.990
	(0.984)
178.ID	-1.644*
	(0.984)
179.ID	0
	(1.392)
180.ID	0.161
	(0.984)
181.ID	-1.644*
	(0.984)
182.ID	-0.990
	(0.984)
183.ID	-0.775
	(0.984)
184.ID	-0.990
	(0.984)
185.ID	0.362
	(1.499)
186.ID	0.788
	(1.006)
187.ID	1.498
	(0.984)
188.ID	0.990
	(0.984)
189.ID	0.108
	(1.318)
190.ID	-0.990
	(0.984)
191.ID	-0.775
	(0.984)
192.ID	-0.990
	(0.984)
194.ID	0.990
	(0.984)
196.ID	-0.990
	(0.984)
197.ID	0.990
	(0.984)
198.ID	-0.990
	(0.984)
199.ID	-0.990
	(0.984)
201.ID	-0.990
	(0.984)
202.ID	0.990
	(0.984)
203.ID	1.498
	(0.984)
204.ID	1.498
	(0.984)
205.ID	0.990
	(0.984)
206.ID	-0.990
	(0.984)
207.ID	-0.990
	(0.984)
208.ID	-0.990
	(0.984)
209.ID	1.244
	(1.018)
210.ID	-0.990
	(0.984)
212.ID	-0.990
	(0.984)
213.ID	1.498
	(0.984)
214.ID	0.990
	(0.984)
217.ID	0.990
	(0.984)
218.ID	-0.990
	(0.984)
219.ID	-0.775
	(0.984)
220.ID	0.990
	(0.984)
221.ID	0.990
	(0.984)
222.ID	1.498
	(0.984)
223.ID	-0.775
	(0.984)
224.ID	0.990
	(0.984)
225.ID	0.990
	(0.984)
226.ID	-1.264
	(0.984)
227.ID	0.990
	(0.984)
228.ID	1.498
	(0.984)
229.ID	0.990
	(0.984)
230.ID	0.990
	(0.984)
231.ID	0.990
	(0.984)
232.ID	-0.990
	(0.984)
233.ID	-0.775
	(0.984)
234.ID	0.990
	(0.984)
235.ID	-0.0978
	(0.984)
236.ID	1.498
	(0.984)
237.ID	0.990
	(0.984)
238.ID	0.990
	(0.984)
239.ID	0.990
	(0.984)
240.ID	0.990
	(0.984)
241.ID	0.990
	(0.984)
242.ID	-0.990
	(0.984)
243.ID	0.587
	(0.984)
244.ID	1.133
	(0.996)
245.ID	-0.990
	(0.984)
247.ID	0.990
	(0.984)
248.ID	-0.598
	(0.984)
249.ID	-0.990
	(0.984)
250.ID	1.498
	(0.984)
251.ID	-0.882
	(0.991)
252.ID	-0.775
	(0.984)
253.ID	-0.990
	(0.984)
254.ID	-0.990
	(0.984)
255.ID	1.498
	(0.984)
256.ID	0.990
	(0.984)
257.ID	0.990
	(0.984)
258.ID	-0.990
	(0.984)
259.ID	0.990
	(0.984)
260.ID	0.990
	(0.984)
261.ID	-1.644*
	(0.984)
263.ID	-0.990
	(0.984)
264.ID	1.498
	(0.984)
267.ID	0.108
	(1.318)
268.ID	0.990
	(0.984)
269.ID	0
	(1.401)
270.ID	0.990
	(0.984)
271.ID	-0.990
	(0.984)
272.ID	1.498
	(0.984)
274.ID	-0.990
	(0.984)
275.ID	-0.775
	(0.984)
276.ID	0.788
	(1.006)
277.ID	0.990
	(0.984)
278.ID	-1.436
	(0.984)
279.ID	-0.775
	(0.984)
280.ID	0.990
	(0.984)
281.ID	0.990
	(0.984)
282.ID	-1.264
	(0.984)
283.ID	-0.990
	(0.984)
284.ID	-0.990
	(0.984)
285.ID	-0.990
	(0.984)
286.ID	-0.990
	(0.984)
288.ID	0.990
	(0.984)
289.ID	0.990
	(0.984)
290.ID	0.990
	(0.984)
291.ID	-0.990
	(0.984)
292.ID	1.276
	(0.984)
293.ID	-0.990
	(0.984)
294.ID	-0.598
	(0.984)
295.ID	0.990
	(0.984)
296.ID	-0.317
	(0.984)
297.ID	0.990
	(0.984)
298.ID	0.990
	(0.984)
299.ID	1.498
	(0.984)
300.ID	0.196
	(1.269)
301.ID	-0.990
	(0.984)
302.ID	1.498
	(0.984)
303.ID	-0.317
	(0.984)
304.ID	1.498
	(0.984)
305.ID	0.990
	(0.984)
306.ID	-0.598
	(0.984)
307.ID	-0.447
	(0.984)
308.ID	-0.0978
	(0.984)
309.ID	-0.775
	(0.984)
310.ID	-0.990
	(0.984)
311.ID	-2.263**
	(0.984)
312.ID	0.990
	(0.984)
313.ID	-0.775
	(0.984)
314.ID	-0.990
	(0.984)
315.ID	-0.990
	(0.984)
316.ID	-0.598
	(0.984)
317.ID	0.990
	(0.984)
318.ID	0.990
	(0.984)
319.ID	0.990
	(0.984)
320.ID	-0.775
	(0.984)
321.ID	-0.598
	(0.984)
322.ID	1.276
	(0.984)
323.ID	-0.775
	(0.984)
324.ID	0
	(1.392)
325.ID	-0.990
	(0.984)
326.ID	0.990
	(0.984)
327.ID	0.990
	(0.984)
328.ID	0.990
	(0.984)
329.ID	-0.990
	(0.984)
330.ID	1.276
	(0.984)
331.ID	-0.990
	(0.984)
332.ID	0.990
	(0.984)
333.ID	0.990
	(0.984)
334.ID	-0.990
	(0.984)
335.ID	-0.990
	(0.984)
336.ID	0.921
	(0.984)
337.ID	-0.990
	(0.984)
338.ID	0.990
	(0.984)
339.ID	0.990
	(0.984)
340.ID	1.498
	(0.984)
341.ID	-0.775
	(0.984)
342.ID	-0.990
	(0.984)
343.ID	0.990
	(0.984)
344.ID	-0.686
	(0.988)
345.ID	1.498
	(0.984)
346.ID	-2.263**
	(0.984)
347.ID	-0.598
	(0.984)
348.ID	-0.990
	(0.984)
349.ID	-2.263**
	(0.984)
350.ID	-0.990
	(0.984)
352.ID	0.990
	(0.984)
353.ID	0.587
	(0.984)
354.ID	-0.990
	(0.984)
355.ID	-0.598
	(0.984)
356.ID	-0.775
	(0.984)
357.ID	0.990
	(0.984)
358.ID	-0.990
	(0.984)
359.ID	0.990
	(0.984)
361.ID	-0.990
	(0.984)
364.ID	1.276
	(0.984)
365.ID	-0.990
	(0.984)
366.ID	1.276
	(0.984)
369.ID	0.990
	(0.984)
370.ID	0.990
	(0.984)
372.ID	0.990
	(0.984)
373.ID	-0.990
	(0.984)
375.ID	-0.990
	(0.984)
377.ID	0.990
	(0.984)
378.ID	-0.990
	(0.984)
379.ID	-0.882
	(0.989)
381.ID	-1.264
	(0.984)
382.ID	-2.263**
	(0.984)
383.ID	-0.990
	(0.984)
385.ID	0.990
	(0.984)
386.ID	-1.644*
	(0.984)
387.ID	-0.990
	(0.984)
388.ID	-0.775
	(0.984)
389.ID	0.990
	(0.984)
390.ID	1.498
	(0.984)
391.ID	-0.990
	(0.984)
393.ID	0.990
	(0.984)
394.ID	0.990
	(0.984)
395.ID	0.990
	(0.984)
396.ID	0.990
	(0.984)
397.ID	-0.990
	(0.984)
398.ID	-1.644*
	(0.984)
399.ID	-0.775
	(0.984)
400.ID	0.990
	(0.984)
401.ID	-0.0978
	(0.984)
402.ID	-0.990
	(0.984)
403.ID	-0.990
	(0.984)
404.ID	-0.598
	(0.984)
405.ID	-0.990
	(0.984)
406.ID	0.788
	(1.003)
407.ID	0.990
	(0.984)
408.ID	1.498
	(0.984)
409.ID	-1.644*
	(0.984)
410.ID	-0.990
	(0.984)
411.ID	-1.264
	(0.984)
412.ID	0.990
	(0.984)
413.ID	-0.598
	(0.984)
414.ID	-0.990
	(0.984)
415.ID	-0.990
	(0.984)
416.ID	-0.775
	(0.984)
417.ID	-1.644*
	(0.984)
418.ID	-0.990
	(0.984)
419.ID	-0.990
	(0.984)
420.ID	-0.775
	(0.984)
421.ID	-0.990
	(0.984)
423.ID	0.990
	(0.984)
424.ID	0.990
	(0.984)
425.ID	0.990
	(0.984)
426.ID	-0.990
	(0.984)
428.ID	-0.990
	(0.984)
429.ID	-0.990
	(0.984)
430.ID	1.498
	(0.984)
431.ID	-0.775
	(0.984)
432.ID	0.990
	(0.984)
433.ID	-0.990
	(0.984)
434.ID	-0.990
	(0.984)
435.ID	1.498
	(0.984)
436.ID	-0.775
	(0.984)
437.ID	-1.454
	(1.001)
438.ID	0.990
	(0.984)
439.ID	0.990
	(0.984)
440.ID	-0.775
	(0.984)
442.ID	0.736
	(1.015)
445.ID	-0.990
	(0.984)
446.ID	0.990
	(0.984)
447.ID	-0.0978
	(0.984)
448.ID	0
	(1.401)
449.ID	0.990
	(0.984)
450.ID	-0.990
	(0.984)
451.ID	0.990
	(0.984)
452.ID	-0.775
	(0.984)
454.ID	-0.775
	(0.984)
455.ID	0.990
	(0.984)
456.ID	-2.263**
	(0.984)
457.ID	1.498
	(0.984)
458.ID	1.498
	(0.984)
459.ID	-0.775
	(0.984)
460.ID	-0.990
	(0.984)
462.ID	0.990
	(0.984)
464.ID	0.990
	(0.984)
465.ID	-0.0978
	(0.984)
466.ID	0.990
	(0.984)
467.ID	0.990
	(0.984)
468.ID	1.244
	(1.018)
469.ID	0
	(1.401)
470.ID	0.990
	(0.984)
471.ID	1.498
	(0.984)
473.ID	0.990
	(0.984)
474.ID	0.990
	(0.984)
475.ID	-0.990
	(0.984)
477.ID	1.276
	(0.984)
478.ID	1.498
	(0.984)
479.ID	0.990
	(0.984)
480.ID	-0.0978
	(0.984)
481.ID	0.990
	(0.984)
482.ID	1.498
	(0.984)
483.ID	-1.644*
	(0.984)
484.ID	1.276
	(0.984)
485.ID	1.498
	(0.984)
486.ID	-0.990
	(0.984)
488.ID	1.498
	(0.984)
489.ID	-1.264
	(0.984)
490.ID	-0.990
	(0.984)
491.ID	-2.269**
	(0.984)
493.ID	-0.990
	(0.984)
494.ID	0.990
	(0.984)
495.ID	0.990
	(0.984)
497.ID	-0.775
	(0.984)
498.ID	1.498
	(0.984)
499.ID	-0.447
	(0.984)
501.ID	-0.775
	(0.984)
502.ID	-1.626
	(1.176)
503.ID	0.990
	(0.984)
504.ID	0.990
	(0.984)
505.ID	-0.0978
	(0.984)
506.ID	-0.990
	(0.984)
507.ID	0.990
	(0.984)
508.ID	-0.990
	(0.984)
509.ID	-0.990
	(0.984)
510.ID	0.990
	(0.984)
512.ID	-0.990
	(0.984)
514.ID	1.498
	(0.984)
515.ID	1.276
	(0.984)
518.ID	-0.990
	(0.984)
519.ID	-1.264
	(0.984)
520.ID	0.990
	(0.984)
521.ID	1.276
	(0.984)
523.ID	1.276
	(0.984)
525.ID	-0.775
	(0.984)
526.ID	0.990
	(0.984)
527.ID	0.990
	(0.984)
528.ID	1.276
	(0.984)
529.ID	0.990
	(0.984)
530.ID	-0.775
	(0.984)
532.ID	0.990
	(0.984)
535.ID	-0.990
	(0.984)
536.ID	-0.990
	(0.984)
538.ID	-0.201
	(1.266)
539.ID	-0.990
	(0.984)
540.ID	-0.990
	(0.984)
541.ID	1.276
	(0.984)
542.ID	1.498
	(0.984)
543.ID	0.990
	(0.984)
544.ID	-0.990
	(0.984)
545.ID	-1.644*
	(0.984)
546.ID	-0.990
	(0.984)
548.ID	-0.990
	(0.984)
549.ID	0.990
	(0.984)
550.ID	0.990
	(0.984)
551.ID	0.990
	(0.984)
552.ID	-0.990
	(0.984)
553.ID	0.990
	(0.984)
554.ID	-0.990
	(0.984)
555.ID	0.990
	(0.984)
556.ID	-0.990
	(0.984)
558.ID	0.990
	(0.984)
559.ID	0.990
	(0.984)
560.ID	1.498
	(0.984)
561.ID	1.244
	(1.015)
562.ID	-0.990
	(0.984)
563.ID	0.536
	(0.984)
564.ID	0.990
	(0.984)
565.ID	-0.990
	(0.984)
567.ID	-0.990
	(0.984)
568.ID	-0.990
	(0.984)
569.ID	0.990
	(0.984)
570.ID	-1.906*
	(0.984)
571.ID	0.990
	(0.984)
573.ID	-0.990
	(0.984)
574.ID	0.990
	(0.984)
575.ID	0.990
	(0.984)
576.ID	-0.990
	(0.984)
578.ID	-0.775
	(0.984)
579.ID	0.990
	(0.984)
580.ID	0.990
	(0.984)
581.ID	0.990
	(0.984)
582.ID	-0.990
	(0.984)
583.ID	-0.990
	(0.984)
584.ID	0.990
	(0.984)
585.ID	1.498
	(0.984)
586.ID	-0.990
	(0.984)
587.ID	-0.775
	(0.984)
588.ID	-0.990
	(0.984)
589.ID	0.990
	(0.984)
590.ID	0.990
	(0.984)
591.ID	0.0818
	(0.984)
592.ID	-0.775
	(0.984)
593.ID	-0.990
	(0.984)
594.ID	-2.263**
	(0.984)
595.ID	-0.990
	(0.984)
596.ID	-0.990
	(0.984)
597.ID	0.990
	(0.984)
598.ID	0.587
	(0.984)
599.ID	-0.990
	(0.984)
600.ID	-0.990
	(0.984)
601.ID	-0.775
	(0.984)
604.ID	0.990
	(0.984)
605.ID	-0.990
	(0.984)
606.ID	1.498
	(0.984)
607.ID	0.990
	(0.984)
608.ID	-0.990
	(0.984)
610.ID	-0.990
	(0.984)
611.ID	-0.598
	(0.984)
612.ID	0.990
	(0.984)
613.ID	0.990
	(0.984)
614.ID	-0.990
	(0.984)
615.ID	-0.990
	(0.984)
616.ID	0.990
	(0.984)
617.ID	-0.990
	(0.984)
618.ID	0.990
	(0.984)
619.ID	-0.990
	(0.984)
621.ID	-0.598
	(0.984)
622.ID	-0.990
	(0.984)
623.ID	0.990
	(0.984)
624.ID	0.990
	(0.984)
625.ID	0.990
	(0.984)
626.ID	0.990
	(0.984)
627.ID	-0.990
	(0.984)
629.ID	1.276
	(0.984)
630.ID	0.234
	(0.984)
631.ID	0.990
	(0.984)
632.ID	-0.775
	(0.984)
633.ID	1.498
	(0.984)
634.ID	-0.990
	(0.984)
635.ID	0.990
	(0.984)
636.ID	-0.990
	(0.984)
637.ID	1.498
	(0.984)
638.ID	0.990
	(0.984)
639.ID	-0.990
	(0.984)
640.ID	0.990
	(0.984)
641.ID	0.990
	(0.984)
642.ID	0.990
	(0.984)
643.ID	0.990
	(0.984)
644.ID	-0.990
	(0.984)
645.ID	-0.990
	(0.984)
646.ID	0.990
	(0.984)
647.ID	-0.990
	(0.984)
648.ID	0.990
	(0.984)
649.ID	-0.990
	(0.984)
650.ID	-0.990
	(0.984)
651.ID	-0.447
	(0.984)
652.ID	-0.990
	(0.984)
653.ID	-0.990
	(0.984)
654.ID	-0.990
	(0.984)
655.ID	-0.775
	(0.984)
656.ID	0.234
	(0.984)
657.ID	0.990
	(0.984)
658.ID	0
	(1.392)
659.ID	1.498
	(0.984)
660.ID	-0.990
	(0.984)
661.ID	1.498
	(0.984)
662.ID	-0.990
	(0.984)
663.ID	-1.644*
	(0.984)
664.ID	-0.990
	(0.984)
665.ID	-0.990
	(0.984)
666.ID	-0.990
	(0.984)
667.ID	0.990
	(0.984)
668.ID	-0.775
	(0.984)
669.ID	-1.317
	(1.035)
670.ID	0.990
	(0.984)
671.ID	-0.598
	(0.984)
672.ID	-0.990
	(0.984)
673.ID	-0.775
	(0.984)
674.ID	-0.990
	(0.984)
675.ID	-0.598
	(0.984)
676.ID	0.108
	(1.318)
677.ID	-0.990
	(0.984)
678.ID	-0.544
	(1.083)
679.ID	1.498
	(0.984)
680.ID	-0.990
	(0.984)
681.ID	-0.990
	(0.984)
682.ID	1.498
	(0.984)
683.ID	-0.775
	(0.984)
684.ID	-0.990
	(0.984)
685.ID	-1.644*
	(0.984)
687.ID	-0.990
	(0.984)
688.ID	0.990
	(0.984)
689.ID	0.990
	(0.984)
690.ID	-0.990
	(0.984)
691.ID	-0.990
	(0.984)
692.ID	0.108
	(1.318)
693.ID	0.990
	(0.984)
695.ID	1.244
	(1.018)
696.ID	0.990
	(0.984)
697.ID	-0.775
	(0.984)
698.ID	-0.990
	(0.984)
699.ID	-0.990
	(0.984)
700.ID	-0.990
	(0.984)
701.ID	0.990
	(0.984)
702.ID	1.498
	(0.984)
703.ID	-0.990
	(0.984)
704.ID	-0.775
	(0.984)
705.ID	-0.990
	(0.984)
706.ID	-0.990
	(0.984)
707.ID	-0.990
	(0.984)
708.ID	-1.644*
	(0.984)
709.ID	-2.263**
	(0.984)
710.ID	-1.644*
	(0.984)
711.ID	1.498
	(0.984)
712.ID	-0.775
	(0.984)
713.ID	0.990
	(0.984)
714.ID	1.498
	(0.984)
715.ID	0.990
	(0.984)
716.ID	1.244
	(1.015)
717.ID	-0.990
	(0.984)
718.ID	-0.0978
	(0.984)
719.ID	-0.990
	(0.984)
720.ID	0.990
	(0.984)
721.ID	-0.990
	(0.984)
722.ID	0.234
	(0.984)
724.ID	0.990
	(0.984)
725.ID	0.990
	(0.984)
726.ID	-0.990
	(0.984)
727.ID	-0.775
	(0.984)
728.ID	-0.990
	(0.984)
729.ID	-0.990
	(0.984)
730.ID	-0.990
	(0.984)
731.ID	0.990
	(0.984)
732.ID	1.498
	(0.984)
733.ID	-0.990
	(0.984)
734.ID	-0.775
	(0.984)
735.ID	0.990
	(0.984)
736.ID	-0.990
	(0.984)
737.ID	-0.990
	(0.984)
738.ID	-0.990
	(0.984)
739.ID	-0.598
	(0.984)
740.ID	-0.990
	(0.984)
741.ID	0.990
	(0.984)
742.ID	0
	(1.401)
743.ID	1.498
	(0.984)
744.ID	-0.598
	(0.984)
745.ID	1.498
	(0.984)
746.ID	-2.263**
	(0.984)
747.ID	0.990
	(0.984)
748.ID	0.990
	(0.984)
749.ID	-0.598
	(0.984)
750.ID	1.498
	(0.984)
751.ID	0.990
	(0.984)
752.ID	-0.990
	(0.984)
753.ID	1.498
	(0.984)
754.ID	0.990
	(0.984)
755.ID	0.990
	(0.984)
756.ID	0.990
	(0.984)
757.ID	-0.317
	(0.984)
758.ID	0.990
	(0.984)
759.ID	1.276
	(0.984)
760.ID	0.990
	(0.984)
761.ID	0.990
	(0.984)
762.ID	1.276
	(0.984)
763.ID	-0.990
	(0.984)
764.ID	-0.775
	(0.984)
765.ID	-0.990
	(0.984)
767.ID	0.990
	(0.984)
768.ID	0.990
	(0.984)
769.ID	-0.990
	(0.984)
770.ID	-0.990
	(0.984)
771.ID	0.990
	(0.984)
772.ID	-0.990
	(0.984)
773.ID	-0.598
	(0.984)
774.ID	-0.990
	(0.984)
776.ID	0.990
	(0.984)
777.ID	-0.990
	(0.984)
778.ID	-0.882
	(0.989)
780.ID	-0.990
	(0.984)
781.ID	1.498
	(0.984)
782.ID	1.244
	(1.018)
785.ID	0.990
	(0.984)
788.ID	-0.990
	(0.984)
789.ID	-0.990
	(0.984)
790.ID	-0.598
	(0.984)
791.ID	0.990
	(0.984)
792.ID	1.498
	(0.984)
793.ID	0.990
	(0.984)
794.ID	-2.263**
	(0.984)
795.ID	-0.990
	(0.984)
796.ID	-0.990
	(0.984)
797.ID	-0.882
	(0.991)
799.ID	0.990
	(0.984)
800.ID	0.990
	(0.984)
801.ID	0.990
	(0.984)
802.ID	-0.990
	(0.984)
803.ID	-0.990
	(0.984)
804.ID	-0.990
	(0.984)
805.ID	-1.644*
	(0.984)
806.ID	1.498
	(0.984)
807.ID	-0.775
	(0.984)
808.ID	-0.598
	(0.984)
809.ID	1.276
	(0.984)
810.ID	0.587
	(0.984)
811.ID	-0.990
	(0.984)
812.ID	0.990
	(0.984)
813.ID	0.990
	(0.984)
814.ID	-0.990
	(0.984)
815.ID	-0.990
	(0.984)
816.ID	0.990
	(0.984)
817.ID	0.990
	(0.984)
818.ID	1.498
	(0.984)
819.ID	-0.990
	(0.984)
820.ID	-0.775
	(0.984)
821.ID	0.990
	(0.984)
822.ID	-0.598
	(0.984)
823.ID	0.990
	(0.984)
824.ID	1.498
	(0.984)
825.ID	1.276
	(0.984)
826.ID	0.990
	(0.984)
827.ID	0.990
	(0.984)
828.ID	0.990
	(0.984)
829.ID	0
	(1.392)
830.ID	-0.990
	(0.984)
831.ID	-0.990
	(0.984)
832.ID	-0.990
	(0.984)
833.ID	-0.990
	(0.984)
834.ID	-0.775
	(0.984)
835.ID	-0.775
	(0.984)
836.ID	-0.775
	(0.984)
837.ID	1.498
	(0.984)
838.ID	1.498
	(0.984)
839.ID	-0.990
	(0.984)
840.ID	0.990
	(0.984)
841.ID	-0.148
	(0.984)
842.ID	0.990
	(0.984)
843.ID	-0.990
	(0.984)
844.ID	0.990
	(0.984)
845.ID	-0.990
	(0.984)
846.ID	-0.990
	(0.984)
847.ID	-0.775
	(0.984)
848.ID	-0.775
	(0.984)
849.ID	-2.263**
	(0.984)
850.ID	-0.990
	(0.984)
851.ID	0.990
	(0.984)
852.ID	0.990
	(0.984)
853.ID	0.990
	(0.984)
854.ID	-0.990
	(0.984)
855.ID	-0.990
	(0.984)
856.ID	-0.990
	(0.984)
857.ID	-0.990
	(0.984)
858.ID	-0.990
	(0.984)
859.ID	-2.263**
	(0.984)
860.ID	-0.990
	(0.984)
861.ID	-0.990
	(0.984)
862.ID	-0.990
	(0.984)
863.ID	-0.990
	(0.984)
864.ID	0.990
	(0.984)
865.ID	0.990
	(0.984)
867.ID	-0.990
	(0.984)
868.ID	-2.263**
	(0.984)
869.ID	0.990
	(0.984)
870.ID	-1.264
	(0.984)
871.ID	1.498
	(0.984)
872.ID	0.990
	(0.984)
873.ID	-0.990
	(0.984)
874.ID	-0.990
	(0.984)
875.ID	0.990
	(0.984)
876.ID	-1.644*
	(0.984)
877.ID	-0.00802
	(0.988)
878.ID	-0.990
	(0.984)
879.ID	-0.882
	(0.991)
880.ID	0.990
	(0.984)
881.ID	-1.644*
	(0.984)
882.ID	0.990
	(0.984)
884.ID	0.990
	(0.984)
885.ID	0.587
	(0.984)
886.ID	-2.263**
	(0.984)
887.ID	-0.990
	(0.984)
888.ID	-0.775
	(0.984)
889.ID	-0.990
	(0.984)
890.ID	0.990
	(0.984)
891.ID	1.244
	(1.018)
892.ID	-1.644*
	(0.984)
893.ID	0.990
	(0.984)
894.ID	-2.269**
	(0.984)
895.ID	-0.990
	(0.984)
896.ID	-0.990
	(0.984)
897.ID	1.498
	(0.984)
899.ID	-0.990
	(0.984)
900.ID	0.990
	(0.984)
901.ID	-0.990
	(0.984)
903.ID	-0.990
	(0.984)
904.ID	-0.990
	(0.984)
905.ID	-0.990
	(0.984)
906.ID	-0.990
	(0.984)
907.ID	0.990
	(0.984)
908.ID	-0.775
	(0.984)
909.ID	-0.990
	(0.984)
910.ID	0.990
	(0.984)
911.ID	0.990
	(0.984)
912.ID	-0.990
	(0.984)
913.ID	0
	(1.392)
914.ID	-0.775
	(0.984)
915.ID	-0.990
	(0.984)
916.ID	0.108
	(1.318)
917.ID	0.108
	(1.327)
918.ID	0.990
	(0.984)
919.ID	1.276
	(0.984)
920.ID	0.990
	(0.984)
921.ID	-0.990
	(0.984)
922.ID	0.990
	(0.984)
923.ID	0.990
	(0.984)
924.ID	0.990
	(0.984)
925.ID	0.990
	(0.984)
926.ID	-0.990
	(0.984)
927.ID	0.990
	(0.984)
